Kenneth Beltran,46.789,40.49047,3,63852
Natalie Hudson,22.33848,20.38478,0,71856
Gary Miller,53.45567,21.01534,1,34090
Jennifer Franco,9.85276,7.55621,2,33801
Mary Vaughn,17.35233,5.50686,3,54388
Tina Cooke,28.78978,22.55413,0,47879
Rachel Smith,44.70296,48.38271,1,62843
David Rasmussen,23.86358,39.11056,2,86459
Ann Harris,39.64273,12.8271,3,61249
Lynn Brown,45.47358,17.16431,0,69195
Dana Rodriguez,52.14829,44.57989,1,34115
Kenneth Cook,28.3284,42.00402,2,11958
Malik Gillespie,68.79134,11.48371,3,96596
Raymond Alvarez,0.78739,45.01687,0,22198
Megan David,34.48329,39.23467,1,93971
Dillon Perez,19.3233,43.8626,2,12520
Tina Garcia,38.63724,24.65913,3,37113
Bryan Ponce,3.41837,26.63816,0,33642
Eric Holmes,58.80613,35.77223,1,81866
Tina Sanchez,8.62407,19.61097,2,68156
Melvin Fischer Jr.,9.41644,23.30485,3,25550
Jacob Jacobs,14.09681,18.50389,0,28717
Barry Atkinson,35.5936,32.34713,1,55030
Christina Jones,58.96185,34.80611,2,53521
Tim Powell,3.53975,28.63994,3,31008
Candice Harvey,15.60783,33.90909,0,42225
Tyler White,55.02356,45.54633,1,15432
Melissa Newman,55.39835,49.79035,2,28441
Katherine Patton,41.40806,47.37401,3,86785
John Webb,52.18501,3.16682,0,21866
Kristin Fisher,28.73959,43.3582,1,95361
Shari Nelson,61.40231,3.43417,2,36589
Samantha Chambers,55.31839,41.71136,3,19581
Daniel Jacobs,40.27003,0.39884,0,58248
Jessica Smith,34.80391,6.06335,1,54270
Rhonda Campos,9.97137,40.14666,2,69525
Jennifer Perez,21.42642,45.75484,3,95722
Henry Blair,67.24585,20.12644,0,22139
Kyle Jones,62.51541,31.37206,1,40121
Jasmine Williams,25.59204,7.67457,2,30475
Rebecca Cooley,11.72489,22.94268,3,38897
Joshua Foster,16.23134,25.86169,0,66548
Maureen Nelson,53.80666,33.11725,1,47646
Brittany Wilcox,18.61981,38.27658,2,36317
Kimberly Wilkinson,28.36617,28.83193,3,51813
Eric Baker,15.90755,18.05756,0,60304
Spencer Wright,11.60387,40.8364,1,37757
Dalton Rogers,41.2814,2.84871,2,36059
Carl Schneider,11.69731,27.33449,3,25315
Michael Willis,1.47313,16.04268,0,54413
Amanda Castillo,11.05959,13.51381,1,36604
Paul Martinez,34.37174,36.50236,2,42874
Julie Wood,54.95497,26.28816,3,75304
Heather Meyer,32.2574,9.95842,0,69870
Jonathan Jackson,0.60168,13.70354,1,87926
Jonathan Jackson,20.54277,37.51347,2,76259
Gary Thomas,21.26923,5.25139,3,53249
Pamela Owen,61.96204,0.99546,0,47042
Brittney Aguirre,57.19592,15.30973,1,36548
Carmen Fisher,46.04184,28.75522,2,92247
Diamond Hale,61.11091,22.07003,3,99346
Kelly Patterson,64.81156,3.36331,0,14986
Kendra Davis,64.3849,22.7788,1,68877
Tyler Kim,33.27158,43.79143,2,94462
Jill Greene,31.73487,32.08569,3,83874
Christopher Michael,18.14666,25.08019,0,88406
Julian Barnes,0.3622,47.71653,1,13810
Deborah Kramer,10.33868,6.42608,2,99894
John Wood,47.69527,10.13322,3,88082
Jesse Simmons,9.40408,48.32747,0,57152
Thomas Smith,26.51899,22.72885,1,36851
Ricky Martinez,6.80357,21.87854,2,29023
Russell Crawford,26.84468,42.50676,3,13989
John Larson,39.83353,36.59154,0,31582
Michelle Harris,24.45374,32.55197,1,10522
Jacqueline Pineda,29.23242,43.92713,2,72037
Morgan Robertson,58.96653,38.65576,3,77623
Julie Griffin,69.56052,6.69467,0,49091
Ashley Walker,53.25279,6.06225,1,20803
Jay Mitchell,61.927,42.26536,2,33473
Jennifer Martinez,69.98229,11.00782,3,81138
Laura Stout,65.38293,7.54834,0,31489
Patricia Bennett,26.77726,27.49821,1,41458
Lonnie Greene,29.27226,19.45817,2,44906
Jonathan Wallace,23.84416,1.84563,3,35561
Kelly Adams,62.11539,2.94096,0,87947
Janice Dominguez,3.47582,3.28322,1,45287
Alec Gibson,5.6625,12.81932,2,30021
Shirley Coleman,50.50494,18.34262,3,73233
Eugene Clark,40.19562,43.76335,0,51129
Nicole Carpenter,19.51209,23.82906,1,20711
Nichole Leon,23.33375,28.61126,2,42032
Michael Obrien,54.72877,31.2008,3,46196
Nicholas Hinton,46.15899,35.07847,0,70907
Anne Russell,4.31813,12.10889,1,78240
Michael Rios,12.47402,25.16075,2,77175
Sarah Evans,9.65377,9.20374,3,64523
Bradley Watson,49.80062,17.13186,0,88568
Morgan Finley,12.22613,40.649,1,87131
William Steele,60.49287,21.17147,2,43095
Brandon Gill,60.35054,18.991,3,85359
David Diaz,55.13622,5.74415,0,27224
Sandra Price,13.56635,37.91738,1,17400
Samantha Carpenter,23.15395,38.18027,2,79116
Angelica Bradford,18.14866,22.78255,3,27615
Katherine Chambers,27.86891,35.73509,0,18786
Lauren White,64.05631,15.9442,1,74927
Erica Gonzalez,33.72331,0.44295,2,64171
Timothy Boyd,61.33005,10.41582,3,56575
Justin Harmon,53.95331,44.82227,0,57416
Hannah Martinez,64.42077,22.04254,1,94943
Mark Thomas,46.75195,12.72119,2,16078
David Hinton,68.50671,36.07016,3,55146
Steven Bush,36.85774,15.59338,0,90781
Joseph Wilkinson,1.16696,28.33742,1,17861
Shane Rivera,53.22232,33.60336,2,21098
Erin Jensen,38.57822,46.39458,3,74724
Darlene Murray,11.41755,20.3669,0,10606
Kellie Hall,59.95588,4.91732,1,91525
Diane Johnson,16.82693,12.04475,2,96587
Tommy Mills,38.56481,16.39535,3,10746
Thomas Deleon DDS,22.16909,43.38382,0,80912
Vanessa Kelley,68.49993,21.73298,1,47185
Angela Long,1.8171,27.00712,2,74865
Jill Ramos,42.87033,37.63857,3,53589
Alexander Avery,28.24892,35.34577,0,58783
Jillian Norman,12.44329,17.70089,1,63272
Julie Clay,7.01835,45.42617,2,49400
Tyler Atkinson,22.10132,45.29779,3,10123
Mr. Aaron Taylor,59.82852,2.15946,0,49849
James Montoya,12.9121,31.26453,1,58543
Lee Clark,32.95537,34.00191,2,66846
Christopher Walls,56.86706,9.57135,3,44247
Jennifer Fox,45.01277,48.61147,0,18257
Amy Hall,43.17701,20.76732,1,62363
Joseph Aguilar,69.43431,5.89098,2,42523
Mercedes Parker,25.66872,0.61018,3,28981
Olivia Morrison,9.4518,34.25019,0,77574
Jennifer Bailey,49.08435,4.15061,1,40416
Sandra Shepard,68.74764,49.72041,2,76281
Denise Fitzgerald,37.55334,29.60512,3,58648
Daniel Carroll,8.63829,3.58735,0,35576
Betty Clark,28.41175,20.60916,1,46035
Aaron Martinez,57.16383,8.16571,2,84176
Darius Alexander,56.19391,40.96791,3,27189
Bryan Fisher,54.5783,16.282,0,43118
Heather Blanchard,7.07622,2.95105,1,67779
Kenneth Marquez,42.021,9.61992,2,87463
Bradley Valenzuela,7.27155,10.90644,3,45221
Charles Rose,39.38195,6.48058,0,10128
Melissa Davis,48.31806,21.29665,1,15648
Joshua Johnson,9.4487,46.85804,2,12930
Jacob Myers,20.3704,8.62804,3,19614
Charles Ball,55.66915,18.57419,0,15288
Ann Whitaker,41.7861,27.9512,1,16582
Dean Smith,6.09949,45.34842,2,51255
Robert Jordan,11.94961,24.43284,3,69911
James Morrison,28.73128,13.01737,0,67137
Cole Reynolds,60.03011,39.57066,1,11537
Elizabeth King,31.98831,11.13939,2,28087
Mario Wiggins,25.74029,37.51469,3,46370
Nicholas Miller,7.29864,14.50413,0,88388
Steven Manning,40.45899,2.21899,1,32858
Jennifer Anderson,10.51808,16.15975,2,53736
Courtney Hicks,44.80202,31.2825,3,62561
Derrick Jackson,13.94419,12.16787,0,51591
Leah Bennett,20.08307,17.15223,1,27966
Kristina Flores,49.91377,34.21767,2,13209
Ronald Watson,39.99093,32.27938,3,90139
Jonathan Rodriguez,7.33577,1.84525,0,79303
Melinda Combs,5.87041,34.68919,1,75119
Linda Bell,30.58166,2.98267,2,76537
Todd Chan,46.71514,33.81782,3,51900
Joanne Perkins,66.06156,14.90249,0,46118
Angelica Rodriguez,37.54152,3.05321,1,11861
Lisa Chavez,27.86653,35.09744,2,88649
David Rodriguez,16.96129,15.03687,3,61461
Kevin Robertson,49.68585,4.08685,0,70787
Ralph Melton,65.56319,33.27695,1,21456
Christina Jacobson,42.31983,15.42456,2,45552
Rachel Lee,61.91629,30.94843,3,62729
Taylor Salazar,30.26438,19.16252,0,87261
George Gomez,49.36358,5.27915,1,60904
Jason Richard,40.58605,43.7676,2,58874
Norma Foster,37.52562,48.75991,3,99415
Nicholas Pena,47.26934,21.60534,0,91887
Kristy Daniels,66.20759,41.91344,1,20425
Shannon Wiggins,30.78797,18.01948,2,34619
Savannah Martin,14.85306,2.54135,3,61775
Linda Case,5.68657,22.90048,0,86396
Eric Bradshaw,33.3131,34.97436,1,63796
Laura Martin,6.86705,23.2462,2,49722
Colleen Barker,35.75997,17.88391,3,94484
Brittany Jacobs,34.54042,37.17058,0,91544
Nicole Arnold,61.77451,47.02625,1,87391
Vickie Cohen,53.33367,0.63192,2,20351
Hannah Robinson,13.51692,20.23563,3,31688
Rachel Adkins,58.83539,12.9437,0,34084
Shannon Smith,32.85727,30.86613,1,73510
Stanley Gomez,33.19575,33.65146,2,55445
Linda Marquez,16.90289,31.87115,3,65304
Mark Nguyen,30.02624,1.2348,0,17617
Vincent Smith,1.48177,47.91708,1,94794
Carrie Anderson,29.00052,27.39296,2,17905
Mary Hunter,46.35234,15.52802,3,75839
April Gomez,3.60274,27.13912,0,91121
Kimberly Sutton,56.97643,44.09679,1,29068
Bryan Singleton,0.20218,38.18746,2,13571
Miranda Barber,42.41681,38.2,3,48790
Anthony Marquez,46.38386,27.04807,0,67803
Johnathan Moody,46.09518,40.65637,1,27565
Susan Martin,43.16841,43.06187,2,35943
Beverly Medina,5.39918,24.62579,3,57048
Sarah Carter,16.50726,29.36504,0,10894
Alexander Silva,26.2332,31.48122,1,62106
Mrs. Diana Hale,54.48679,34.26319,2,82880
William Gordon,64.33546,21.39124,3,24613
Jordan Smith,18.0495,40.52053,0,26432
Jason Johnson,58.8394,5.95147,1,37293
Matthew Jones,57.49217,4.26483,2,74676
Mary Huff,24.2408,41.91752,3,87575
Susan Nelson,42.98846,19.60742,0,62868
Angela Kemp,54.44695,40.79464,1,33770
Mrs. Brenda Knapp,1.4581,46.12363,2,61429
Amy Williams,23.42467,36.12994,3,39710
Lisa Johnson,15.46214,10.37734,0,23723
Sean Garcia,60.1886,11.4978,1,40641
Shelley Williams,17.8708,18.25781,2,58411
Alexandra Cox,2.06378,6.51631,3,54152
Gregory Ibarra,36.08844,33.55708,0,92037
Elizabeth Brooks,47.61413,30.57601,1,82823
Wendy Anderson,6.907,5.89965,2,47605
Ernest Martin,34.69995,25.43792,3,30187
Stephanie Duran,33.37437,15.89058,0,27054
Jeffrey Morales,14.88718,33.06941,1,86293
Marissa Davis,14.3765,3.51458,2,62466
Evan Hunt,47.88666,36.97394,3,18520
Scott Yu,33.27839,32.40584,0,73320
Thomas Vasquez,65.61284,13.09161,1,74706
Natalie Miller,64.60394,29.85504,2,26412
William Patterson,51.1282,41.72021,3,91282
Tiffany Murphy,64.41196,12.30722,0,98480
Michael Hampton,64.62748,18.01149,1,81247
Richard Reynolds,35.37225,10.44196,2,64838
Jennifer Copeland,44.5516,15.95046,3,81347
Susan Gutierrez,21.20705,1.32933,0,45746
Richard Sanders,23.04156,29.32746,1,79381
Timothy Jennings,18.92631,20.99623,2,56875
Casey Underwood,68.54448,47.94823,3,80747
Carol West,18.60714,28.97716,0,18794
Natasha Blair,5.70253,4.8536,1,49596
Brenda Sheppard,47.92336,26.94062,2,12708
Kyle Jones,14.76959,5.49032,3,32328
Jesse Gutierrez,60.88671,28.15208,0,58943
Danielle Murphy,42.63999,34.29273,1,77821
Joshua Bowers,63.57191,21.12231,2,30133
Renee Adams,42.24375,41.17298,3,96396
Makayla Ortega,25.71512,23.22045,0,33359
Sandra Garza,38.98029,38.71592,1,41183
Cynthia Mullins,20.85208,42.97793,2,23675
Richard Davidson,67.91521,36.96855,3,62676
John Cook,47.82188,24.12582,0,55273
David Williams,20.58699,40.85886,1,69585
Michael Hoffman,21.45314,2.00693,2,87776
Kristi Fox,30.79319,35.68837,3,89662
Francisco Rodriguez,15.38812,42.445,0,61618
Cynthia Diaz,19.12326,31.19162,1,21385
Dominique Love,40.05099,41.80057,2,21059
Stephanie Vasquez,62.24178,2.84287,3,73534
Alisha Thomas,69.62607,1.0313,0,77818
Victoria Roberts,69.11242,28.45941,1,82922
Michael Meyer MD,59.98049,34.62852,2,73733
Sean Jackson,59.16873,15.98908,3,16518
Tyler Smith,46.62641,13.33325,0,84410
Nicole Harvey,46.39674,44.97978,1,55910
Craig Wade,55.35102,15.24689,2,59216
Thomas Hensley,35.62233,26.25623,3,86743
David Burnett,20.67741,15.62971,0,75374
Jacqueline Aguilar,36.18681,3.26271,1,16901
Theodore Eaton,59.24051,1.12226,2,51279
Robert Anderson,53.07109,23.46842,3,10469
Michael Potter,49.74731,26.41586,0,58412
Christopher Gray,34.58891,34.81789,1,35400
Katie Hawkins,18.81066,10.15687,2,25721
Amy Brown,18.65674,23.05044,3,43752
Victoria Gilbert,19.55443,46.73777,0,70805
William Singh,58.11151,25.10125,1,88009
Tara Holloway,26.89897,49.25587,2,69764
Alejandro Hunter,15.02171,23.46016,3,75068
Cody Mosley,26.09073,20.37631,0,67815
Jake Robbins,11.47088,27.50175,1,67272
Cole Morris,16.5782,41.47023,2,52308
Megan Collins,69.15948,38.42512,3,64226
Frank Wells,45.18224,18.62313,0,52818
Michelle Gonzales,9.49784,22.06257,1,35200
Michele Adams,15.52423,8.987,2,75041
Thomas Fletcher,32.47414,40.98522,3,28590
Penny Webster,39.63502,41.24603,0,25660
Jose Walker,37.4943,45.1955,1,49426
Kristen Oliver,61.01293,29.76941,2,45502
Benjamin Vincent,57.19144,17.27489,3,79838
Sabrina Lee,37.99786,21.56812,0,78989
Allen Schmidt,40.86775,32.00465,1,95787
Gabrielle Barrett,34.01962,28.38052,2,58709
Adam Jones,31.90292,46.01551,3,74404
Denise Fisher,10.77686,14.35019,0,12184
Caleb Thornton,35.13235,27.47666,1,69909
Lisa Mcbride,58.52806,13.80147,2,16991
Cody Garcia,63.31084,42.43117,3,34356
James Garza,13.69489,33.16315,0,80424
Jessica Hernandez,28.25644,18.5316,1,52349
Adam Alexander,20.95181,11.08028,2,17918
Stephanie Price,21.64387,19.91805,3,12545
William Bennett,68.38373,37.32678,0,58257
Jeffrey Jackson,19.76842,45.76614,1,30553
Robert Brown,51.67655,13.96291,2,23084
Angela Cooke,43.23936,10.50301,3,41091
James Long,44.78326,40.39878,0,15121
Kerri Gilbert,67.58245,14.47796,1,42071
Benjamin Oconnell,37.97136,46.53538,2,93657
Jennifer Martinez,64.35387,25.13374,3,72374
Robert Ortega,54.3897,3.78116,0,34982
Ryan Reed,50.33668,4.52516,1,33103
Charles Norris,61.73202,13.41663,2,78168
Robert Brooks,32.35196,24.38787,3,25925
Robert Wall,43.45541,47.12058,0,75954
Kimberly Nguyen,8.46582,24.92564,1,98731
Donna Richmond,32.06062,34.42814,2,45104
Michael Brown,39.67258,33.56062,3,14264
Stacy Pham,12.51545,19.57049,0,62351
Rose Perez,14.9426,29.50293,1,63144
Jamie Cruz,15.76135,8.59733,2,55772
Valerie Lopez,22.89318,18.93604,3,93070
John Kane,0.85204,42.67921,0,63256
Anthony Jackson,69.5185,38.58335,1,74231
Beth Wolf,29.292,29.81362,2,48333
Heather Goodman,16.99837,42.88474,3,24333
Jeff Harrison,35.14412,49.57314,0,30451
Brenda Foster,64.84873,41.57531,1,52968
Elizabeth Martinez,21.961,9.37555,2,77545
Frank Bailey,55.27981,31.73907,3,46672
Monica Thomas,24.871,35.71562,0,98726
Leslie Townsend,25.50527,44.21803,1,33817
Amy Freeman,53.0099,21.14732,2,32402
Sandra Copeland,44.69151,36.47734,3,38750
Christopher Aguilar,16.57099,47.15553,0,43556
Lisa Wilson,39.52903,2.8285,1,13365
Russell Hudson,51.88918,30.54902,2,96361
Catherine Clayton,61.15282,44.34042,3,23666
Peter Sandoval,46.02734,11.39305,0,51851
Todd Harvey,41.73132,1.85201,1,57263
Jose Johnson,52.7333,22.44967,2,42339
Tyler Gutierrez,12.96985,44.92993,3,89660
Jennifer Ortiz,48.88586,15.1541,0,61121
Andres Ewing,14.49939,15.70738,1,59758
Danny Mitchell,67.69609,36.94421,2,80514
Scott Boone,21.14545,3.98728,3,20411
Hannah Hicks,62.68509,21.34487,0,79423
Donna Huber,13.29781,24.931,1,69092
Lisa Larsen,57.36843,41.67082,2,46506
Nicholas Casey,20.90359,2.98809,3,28962
Holly Nguyen,1.05496,27.38406,0,18870
Leah Fisher,60.57826,28.23566,1,36917
Kaitlyn Williams,3.955,20.87479,2,94137
Joshua Mason,16.97468,9.5772,3,26884
Victoria Reed,34.3004,8.19128,0,29623
Lisa Roberts,20.81336,18.17498,1,72737
Michael Cervantes,34.2031,42.54551,2,69188
Courtney Schaefer,49.60108,33.0137,3,28714
James Johnson,33.3738,49.2863,0,66373
Brian Gray,61.136,2.69992,1,62184
Anna Logan,1.21131,38.30437,2,98340
Ryan Rose,34.33844,6.24125,3,36759
Lisa Hensley,26.02107,48.48029,0,90084
Jared Evans,55.64089,0.85654,1,72380
James Contreras,28.83371,27.11339,2,29215
David Collins,0.95968,42.77336,3,72591
Robert Gould,67.04948,38.70985,0,55531
Jessica Brown,46.44934,26.60516,1,94502
Kathleen Hall,62.05475,48.33272,2,24232
Stacey Hahn,33.08821,10.01341,3,78061
Alejandro Mitchell,16.85573,31.61424,0,36449
Jason Brown,65.17031,21.70445,1,72999
Jessica Green,60.1616,34.31428,2,39711
Emily Friedman,0.47655,9.29591,3,21602
Kim Haney,14.44724,9.49293,0,65460
Michelle Harvey,40.7835,23.034,1,64304
Ashley Figueroa,67.12045,48.07048,2,62847
Thomas Gonzalez,29.08418,37.57713,3,14010
Cynthia Lee,55.83037,23.9006,0,69000
Julia Mcguire,28.45758,10.34429,1,31181
Brooke Mercer,25.78935,39.81541,2,87749
Andrew Weaver,58.39104,15.72898,3,80804
Kendra Key,17.68143,23.67762,0,70737
Kaitlyn Gordon,67.35339,22.81915,1,46902
Deborah Calderon,52.81992,6.69708,2,82008
Carrie Lucero,56.76056,49.32192,3,85855
Julie Bell,40.38227,15.31276,0,58295
Joseph Fernandez,3.03522,4.44368,1,90863
Kimberly Nelson,43.91086,20.63793,2,32180
Johnny Morales,29.58976,33.08385,3,51709
Matthew Meyer,20.99374,36.9595,0,25598
Sharon Butler,40.05445,45.76316,1,11996
Melinda Clayton,11.82233,28.37513,2,56853
Curtis Gonzalez,30.96259,27.06419,3,89079
Lisa Parker,30.97422,1.55858,0,68132
Dominic Brown,24.42216,38.58442,1,97322
Sherri Robinson,35.76068,10.92468,2,98164
Lisa Hall,47.33439,23.10297,3,28568
Jillian Shannon,26.27951,30.00739,0,21307
Mr. Marcus Valenzuela,29.16339,7.24509,1,26017
Steven Grimes,9.80354,24.6017,2,50048
Jeremiah Morgan,30.60463,6.49031,3,38728
Kimberly Gonzalez,47.54944,28.23893,0,66736
Desiree Powers,63.45823,15.617,1,62151
Paul Dalton,37.77075,32.48489,2,98210
Reginald Bowman,62.89896,11.32166,3,96843
Kenneth Miller,46.80811,46.82909,0,81350
Michelle Perkins,62.3504,26.48373,1,84237
Veronica Aguirre,41.58986,2.48354,2,28025
Charles Dunlap,23.56351,13.11791,3,12555
Jordan Williams,41.35201,27.80934,0,23813
Wendy Guzman,57.00673,48.12705,1,47681
Carol Cervantes,55.01006,47.98123,2,96454
William Browning DVM,50.15253,10.87073,3,26218
Frederick Jimenez,8.23636,46.39463,0,54069
Stephanie Gonzalez,50.0965,13.6041,1,26509
Angela Campbell,57.51116,21.60957,2,84177
Darin Fields,58.54128,9.32975,3,59215
Daniel Snyder,56.04722,34.08633,0,96142
Jasmin Harper,1.2699,34.95417,1,96893
Kara Moses,7.69684,36.59618,2,32939
Elizabeth Day,48.42728,20.52501,3,69608
Victoria Hodge,15.83372,48.78903,0,98050
Jason Krueger,26.30162,39.25774,1,45528
Donna Ali,13.14944,1.39455,2,98393
Kyle Coleman,33.25179,24.83957,3,45643
Harold Murphy,7.85666,16.92541,0,49971
William Thomas,18.70813,8.96658,1,26194
Julie Rose,10.08087,37.37214,2,76910
Alexis Smith,45.18322,9.86387,3,81803
Tiffany Phillips,42.61373,4.47111,0,98894
April Carrillo,34.77755,5.48413,1,18232
Sarah Vance,60.10752,17.52209,2,18614
Vincent Mckinney,37.56864,44.00026,3,58981
Manuel Thomas,36.13463,11.15764,0,31560
Lindsay Johnson,10.85052,27.43513,1,29454
Sheila Williams,42.65778,49.33952,2,50568
John Wise,16.56213,2.14257,3,62999
Kimberly Gonzalez MD,9.54679,22.8367,0,42551
Austin Wright,41.29667,9.1081,1,44139
Amanda Hardy,0.23372,36.42966,2,96558
Joseph Brooks,64.67574,1.4786,3,12014
Joseph Smith,20.6763,12.34667,0,55268
Travis Cook,11.83748,2.89777,1,64681
Chelsea Clay,54.00531,3.03712,2,58296
Cheyenne Miller MD,8.03152,17.99902,3,70412
Alice Torres,15.76317,38.29603,0,45667
Matthew Kline,27.30047,15.0865,1,23954
Ryan Farmer,31.78555,10.76195,2,86411
Penny Pineda,34.31885,22.96287,3,50723
Janice Hayes,65.73463,15.46981,0,35781
Aaron Thompson,51.41287,8.86644,1,27928
Nathan Ramirez,11.42309,37.27196,2,76238
Charlene Smith,53.58962,3.1044,3,95231
Andrea Reese,1.6396,3.7256,0,89969
Christina Lewis,42.47339,19.93237,1,37810
Anna Gomez,21.13773,26.17032,2,77359
Stephanie Ramirez,54.47112,7.87575,3,66960
Steven Richardson,31.66824,25.80963,0,48921
Jerry Thomas,41.79893,46.18289,1,40716
Mrs. Heather Newman,67.24687,41.11471,2,10892
Brandon Christian,66.34213,33.02413,3,86153
David Anderson,55.50824,28.98526,0,38685
Mary Taylor,11.63028,2.68114,1,27504
Lisa Smith,6.9669,16.23958,2,56675
Roger Allen,49.06294,28.56416,3,53654
Susan Nguyen,49.74118,13.57665,0,55061
James Mcgrath,14.9829,10.00454,1,64568
Jason Coleman,30.18506,32.4568,2,45273
Matthew Randall,3.72411,7.69714,3,11235
Michael Simpson,47.36382,4.72896,0,78617
Kelly Sanchez MD,55.12742,49.67956,1,26330
Debra Ellis,56.58794,19.15701,2,59416
Jamie Vaughn,12.47792,37.66254,3,51385
Bruce Robinson,16.99376,23.76917,0,80495
Adrian Murphy,9.57719,28.25436,1,59916
Ian Hall,0.68049,40.88877,2,59153
Jessica Herrera,63.41618,47.38357,3,83280
Mary Johnson,62.42566,30.69955,0,25465
Brian Jackson,31.63745,10.80501,1,65838
Derrick Edwards,54.33884,48.71541,2,55881
Colleen Fuller,59.80947,22.51343,3,77990
Jeremy Miranda,63.03219,44.3702,0,11246
Mr. Kenneth Parker Jr.,8.88738,10.17663,1,57629
Scott Henderson,17.58421,2.31612,2,50799
Emily Merritt,34.67725,49.25803,3,16162
Michael Taylor,20.38436,17.78708,0,31412
Tammy Ferguson,56.1525,31.4271,1,66181
Kayla Nguyen,66.88448,21.71611,2,97699
Tina Garrett DVM,8.15724,18.12619,3,95200
Ana Lewis,30.27392,40.66372,0,94325
Mr. Kevin Young DDS,44.26,24.78434,1,11672
Curtis Acevedo,9.62344,45.37984,2,85199
Dennis Hall,62.68467,20.60609,3,86723
Raymond Moore,36.81078,28.16457,0,82141
Mr. Kenneth Burton Jr.,19.93513,37.44497,1,31528
David Sanders,38.64692,33.68478,2,63619
Douglas Wong,41.03265,45.52613,3,24443
Daniel Daniels,2.055,16.6457,0,60125
Marie Day PhD,20.17365,18.26389,1,20986
Ellen Campos,9.98513,21.0076,2,92199
Taylor Saunders,40.79412,40.15928,3,77669
Jesse Mccoy,66.26101,1.11033,0,46800
Amber Manning,47.56693,18.54779,1,92287
Jaclyn Ruiz,29.83354,44.53588,2,37036
Megan Brandt,49.31408,39.61459,3,96034
Kimberly Huff,1.88019,20.46849,0,63521
Brian Perez,27.20476,31.25524,1,29005
Eric Clark,46.77023,14.27353,2,29541
April Anderson,19.01809,11.99871,3,88911
Laura Acosta,10.989,28.08735,0,17638
Adam Pratt,3.61517,44.42614,1,93629
Latoya Woodward,63.08992,36.70356,2,44333
Allison Fisher,53.90896,26.99573,3,38840
Mr. Stephen Barnes MD,7.09815,17.19389,0,75624
Kirsten Hamilton,9.5775,19.55442,1,92458
Kara Hart,47.05798,13.69296,2,26687
Mark Murray,17.2644,22.50779,3,11691
Christopher Ryan,53.31296,3.64549,0,70192
Tony Chang,14.95013,1.66054,1,99094
Jermaine Munoz,27.63514,13.97338,2,97161
Paul Hernandez,57.54981,33.7138,3,55619
Courtney Roberts,38.56902,19.53212,0,21161
Charlene Howard,21.04419,22.03641,1,60272
Jamie Vargas,9.44452,27.71524,2,54486
Susan Rose,62.67487,5.2138,3,68637
Randy Kemp,44.6352,5.09095,0,62972
Holly Alexander,39.14863,0.27778,1,92015
Ruth Johnson,27.65008,10.99432,2,66531
Desiree Manning,36.66611,42.0321,3,28817
Angel Brooks,40.40743,1.25587,0,97204
Travis Brown,40.08182,40.94385,1,17853
Marissa Taylor,39.17553,46.05487,2,51677
Laurie Smith,26.31833,33.85029,3,59795
Carl Ashley,12.02954,21.0183,0,14634
David Torres,6.97848,49.99514,1,73090
Kenneth Palmer,13.79588,9.19951,2,10443
Trevor Guzman,20.03975,8.80387,3,55475
Jessica Phillips,36.49468,40.77119,0,62323
Dennis Davis,19.75629,12.06715,1,26340
William Gibbs,25.61939,23.35774,2,37672
Mike Cook,14.51496,8.22025,3,31416
Alejandro Bush,7.55543,24.33469,0,84550
Shari Hunt,62.41609,36.69225,1,32407
Justin Hernandez,10.82617,19.63511,2,96757
Shannon Garrett,55.66311,14.61448,3,89126
Kyle Green,36.47771,10.29774,0,10994
Sheila Chen,44.4465,1.87464,1,56583
Janet Phillips,46.12834,21.16956,2,74460
Gabriel Wang,58.3035,25.9896,3,63879
Nicholas Kennedy,66.3569,4.38161,0,42628
Amanda Riley,51.6029,21.12176,1,13288
Jeffery Hoffman,45.02137,13.73721,2,36782
Michael Valencia,52.63464,16.87011,3,48551
John West,21.44524,41.25626,0,21299
Michelle Patel,49.09131,29.16927,1,44746
Laura Short,17.63119,47.21115,2,21780
Timothy Hansen,36.03321,22.44866,3,95807
Beth Jones,17.45957,44.02748,0,99039
Diana Roth,6.71211,26.5618,1,98367
Yvette Collins,3.15652,46.26008,2,99907
Jennifer Watson,31.71256,26.57718,3,88731
Samantha Lewis,30.97175,38.91368,0,65170
Kristin Valdez,11.29217,47.33995,1,78944
Noah Williams,61.36111,14.50049,2,75024
Kristen Mullins,48.64285,42.44567,3,30288
Craig Price,56.18526,38.80926,0,79947
Vincent Zimmerman,63.22224,34.09182,1,36342
Erica Webb,19.4804,46.83258,2,91323
Jonathan Bowman,8.97016,22.95529,3,95931
James Tate,28.88716,38.80303,0,96901
Timothy Foster,3.5173,7.32326,1,55117
Aaron Yates,29.98153,44.56509,2,26044
Omar Adams,9.19662,20.61345,3,22102
Timothy Edwards,58.29038,16.10006,0,15316
Chloe Howard,4.52933,46.46298,1,26413
Traci Mitchell,43.9591,47.67705,2,44508
Ryan Gross,10.6366,9.17718,3,97713
Erin Lee,51.11614,38.07068,0,17647
Jonathon Bryan,40.35989,1.94989,1,55013
Maria Myers,54.3176,44.19702,2,49232
Terri Munoz,33.4113,12.58029,3,91161
Alan Henderson,38.00058,27.6624,0,71780
Larry Abbott,14.30548,16.77778,1,54592
Angela Williams,19.97501,19.49181,2,49820
