badge,name,shift,day,month,year,group,lat,lon,area,time_to_travel,distance
67667,Elizabeth Robinson,3,16,12,2024,3,33.95714,-118.27497667,7,1.9,1.24236
89576,Darrell Hawkins,3,16,12,2024,3,33.95714,-118.1553,8,22.7,15.10184
27202,Nathan Rivas,3,16,12,2024,3,33.99938,-118.39465333,6,3.1,2.0524
33506,Robin Williams,3,16,12,2024,3,34.25282,-118.30917,11,49.9,33.29335
18168,Mr. Benjamin Hall,3,16,12,2024,3,34.04162,-118.39465333,9,1.1,0.73774
27742,John Ruiz,3,16,12,2024,3,34.04162,-118.27497667,10,9.3,6.16976
62116,Ms. Yvonne Mathis MD,3,16,12,2024,3,33.97826,-118.32626667,6,1.3,0.88086
45105,Tracey Rodriguez,3,16,12,2024,3,33.8093,-118.48013667,1,5.9,3.9463
35310,Erik Reid,3,16,12,2024,3,33.76706,-118.61691,2,1.2,0.79994
85521,Edgar Conway,3,16,12,2024,3,33.9149,-118.49723333,3,1.1,0.7337
11809,Angela Ramirez,3,16,12,2024,3,34.1261,-118.44594333,9,3.2,2.12689
13109,Clayton Smith,3,16,12,2024,3,33.87266,-118.32626667,4,1.0,0.66744
67616,Linda Wright,3,16,12,2024,3,33.8093,-118.29207333,4,8.0,5.30505
80970,Randy Wallace,3,16,12,2024,3,33.95714,-118.42884667,6,1.7,1.13299
10282,Barbara Richards MD,3,16,12,2024,3,33.85154,-118.61691,2,0.8,0.5376
70912,Julian Lawrence,3,16,12,2024,3,33.97826,-118.25788,7,0.9,0.57283
31240,Lisa Dennis,3,16,12,2024,3,34.2317,-118.29207333,11,40.3,26.84193
16259,Matthew Walker,3,16,12,2024,3,34.1261,-118.42884667,9,3.7,2.46692
24201,Ashley Nichols,3,16,12,2024,3,33.9149,-118.44594333,3,2.8,1.8821
24529,Corey Barnes,3,16,12,2024,3,33.87266,-118.46304,3,2.0,1.34505
94371,Carol Shah,3,16,12,2024,3,33.74594,-118.51433,1,4.8,3.2166
82615,Holly Bowers,3,16,12,2024,3,33.74594,-118.49723333,1,3.6,2.40972
92104,Kimberly Cowan,3,16,12,2024,3,34.06274,-118.30917,10,3.4,2.27128
81279,Jessica Greer,3,16,12,2024,3,33.97826,-118.53142667,5,2.5,1.66212
62813,James Parker,3,16,12,2024,3,34.10498,-118.41175,9,0.2,0.1236
90655,Richard Swanson,3,16,12,2024,3,33.85154,-118.49723333,3,2.1,1.37812
30249,Nancy Miller,3,16,12,2024,3,34.0205,-118.24078333,7,4.7,3.10719
46606,Miranda Lambert,3,16,12,2024,3,33.78818,-118.54852333,1,1.7,1.15829
25244,Kristin Sexton,3,16,12,2024,3,33.85154,-118.53142667,3,1.8,1.20906
18188,Marissa Ayala,3,16,12,2024,3,33.76706,-118.44594333,1,0.5,0.36096
19035,Nathaniel Hunt,3,16,12,2024,3,33.93602,-118.1553,8,28.5,19.02305
85680,Angela Thompson,3,16,12,2024,3,33.78818,-118.41175,1,1.3,0.85605
83829,Erica Miller,3,16,12,2024,3,33.76706,-118.41175,1,12.7,8.47219
82108,Diane Park MD,3,16,12,2024,3,34.16834,-118.30917,11,8.7,5.81571
31051,Sarah Green,3,16,12,2024,3,34.06274,-118.41175,9,1.1,0.72067
59029,Mary Jones,3,16,12,2024,3,33.97826,-118.36046,6,2.7,1.79565
47833,Jennifer Garcia,3,16,12,2024,3,33.9149,-118.56562,2,2.1,1.40219
38045,Tracy Holt,3,16,12,2024,3,33.74594,-118.46304,1,0.5,0.33148
91490,Melissa Green,3,16,12,2024,3,34.06274,-118.37755667,9,2.3,1.50247
41882,Sandra Tucker,3,16,12,2024,3,33.93602,-118.27497667,7,4.4,2.93426
70584,Thomas Collins,3,16,12,2024,3,33.97826,-118.48013667,5,0.4,0.29474
30078,Ms. Teresa Cervantes,3,16,12,2024,3,33.78818,-118.54852333,1,0.9,0.59038
25319,Brian Williams,3,16,12,2024,3,34.14722,-118.27497667,11,43.2,28.79221
38559,Eric Bush,3,16,12,2024,3,33.9149,-118.49723333,3,1.5,1.0244
76337,Helen Bailey,3,16,12,2024,3,33.89378,-118.29207333,4,2.4,1.60487
38010,John Haynes,3,16,12,2024,3,33.89378,-118.18949333,8,0.2,0.11559
60830,Aaron Kelley,3,16,12,2024,3,33.95714,-118.53142667,5,2.8,1.88544
94638,William Clark,3,16,12,2024,3,33.89378,-118.46304,3,1.4,0.96154
63764,Erin Crawford,3,16,12,2024,3,34.06274,-118.30917,10,3.7,2.4432
89040,James Baker,3,16,12,2024,3,34.14722,-118.25788,11,44.6,29.70121
13403,Renee Hayes,3,16,12,2024,3,34.0205,-118.54852333,5,6.6,4.38609
79212,Miguel Watson,3,16,12,2024,3,34.06274,-118.42884667,9,3.2,2.13313
61208,Kelly Jensen,3,16,12,2024,3,33.87266,-118.46304,3,2.5,1.69886
66406,Jason Roberts,3,16,12,2024,3,34.08386,-118.39465333,9,2.3,1.52476
61997,Wayne Woods,3,16,12,2024,3,33.89378,-118.61691,2,2.7,1.81588
16980,Tony Morgan,3,16,12,2024,3,33.93602,-118.24078333,7,1.9,1.29027
99209,Shannon Marshall,3,16,12,2024,3,33.9149,-118.32626667,4,2.5,1.68996
92640,Amy Perkins,3,16,12,2024,3,34.2317,-118.27497667,11,55.2,36.80104
66245,Christopher Orozco,3,16,12,2024,3,33.97826,-118.44594333,6,2.1,1.37392
75274,David Hill,3,16,12,2024,3,33.99938,-118.32626667,6,1.5,0.99996
52867,Andrew Molina,3,16,12,2024,3,34.0205,-118.29207333,7,8.1,5.38413
63219,David Jackson,3,16,12,2024,3,33.78818,-118.39465333,1,6.4,4.26829
90854,Shannon Fields,3,16,12,2024,3,33.89378,-118.54852333,2,1.4,0.91306
98927,April Salinas,3,16,12,2024,3,33.87266,-118.48013667,3,1.7,1.12795
77563,Lori Rocha,3,16,12,2024,3,33.97826,-118.24078333,7,2.5,1.63634
40080,Anthony Medina,3,16,12,2024,3,33.93602,-118.54852333,5,0.7,0.43474
95114,Joshua Schmidt,3,16,12,2024,3,33.89378,-118.49723333,3,1.2,0.80276
73792,Angelica Fernandez,3,16,12,2024,3,34.14722,-118.27497667,11,35.2,23.44695
62384,Ronnie Petersen,3,16,12,2024,3,34.16834,-118.29207333,11,46.5,30.97534
45865,Stephanie Rivera,3,16,12,2024,3,34.10498,-118.39465333,9,6.1,4.0964
67001,Stephen Hess,3,16,12,2024,3,34.04162,-118.37755667,9,0.9,0.56908
48741,Ryan Harrison,3,16,12,2024,3,33.83042,-118.58271667,2,0.7,0.45357
90341,Sarah Novak,3,16,12,2024,3,33.93602,-118.54852333,5,0.3,0.21527
67858,Donald Hernandez,3,16,12,2024,3,33.78818,-118.56562,2,3.0,2.02725
15114,John Goodwin,3,16,12,2024,3,33.7037,-118.49723333,1,1.2,0.82651
31267,Suzanne Harris,3,16,12,2024,3,34.31618,-118.24078333,11,58.2,38.76927
63003,Timothy Russell,3,16,12,2024,3,33.89378,-118.34336333,4,5.7,3.83048
24758,Laura Gardner,3,16,12,2024,3,33.87266,-118.48013667,3,2.2,1.46663
97066,Cassandra Johnson,3,16,12,2024,3,33.83042,-118.59981333,2,1.0,0.68423
41830,Cynthia Murphy,3,16,12,2024,3,33.95714,-118.36046,6,3.7,2.47201
77005,Christine Valencia,3,16,12,2024,3,34.06274,-118.22368667,10,13.7,9.16021
33868,Robert Wong,3,16,12,2024,3,34.10498,-118.24078333,10,14.9,9.95095
20844,Johnathan Gibson,3,16,12,2024,3,34.04162,-118.36046,10,1.6,1.06686
10295,Judith Oneal,3,16,12,2024,3,33.8093,-118.48013667,1,1.6,1.08759
97688,Phillip Potter,3,16,12,2024,3,33.97826,-118.41175,6,6.6,4.40892
83517,Nicholas Ruiz,3,16,12,2024,3,33.83042,-118.65110333,2,2.7,1.79803
47603,Toni Chung,3,16,12,2024,3,33.9149,-118.46304,3,2.8,1.87926
98508,Mike Nguyen,3,16,12,2024,3,33.93602,-118.44594333,6,1.5,1.03113
78518,Sharon Jones,3,16,12,2024,3,34.04162,-118.27497667,10,10.8,7.17176
46169,Matthew Watson,3,16,12,2024,3,33.95714,-118.42884667,6,1.7,1.13362
81687,Jessica Hale,3,16,12,2024,3,33.9149,-118.54852333,2,1.0,0.6493
34274,Roberto Klein,3,16,12,2024,3,33.99938,-118.25788,7,1.6,1.08592
47527,Mark Wright,3,16,12,2024,3,33.87266,-118.6682,2,4.1,2.76355
86055,Taylor Rodriguez,3,16,12,2024,3,33.95714,-118.37755667,6,3.4,2.2951
61655,Angela Mckay,3,16,12,2024,3,33.93602,-118.56562,5,2.7,1.77814
85723,Vicki Crawford,3,16,12,2024,3,33.9149,-118.58271667,2,2.1,1.42951
44734,Amy Marshall,3,16,12,2024,3,33.7037,-118.42884667,1,6.8,4.56502
33311,Brittany Burgess,3,16,12,2024,3,33.87266,-118.42884667,3,4.3,2.87419
93642,Matthew Carter,3,16,12,2024,3,33.89378,-118.34336333,4,6.0,4.0173
62457,Sherry Conley,3,16,12,2024,3,33.89378,-118.39465333,3,7.8,5.18783
66647,Victor Young,3,16,12,2024,3,33.95714,-118.22368667,8,0.9,0.56755
31449,James Parsons,3,16,12,2024,3,33.76706,-118.63400667,2,5.9,3.92316
49346,Barbara Alvarez,3,16,12,2024,3,34.04162,-118.49723333,9,8.0,5.34282
18714,Keith Brady,3,16,12,2024,3,33.83042,-118.59981333,2,1.9,1.29654
33294,Danny Morgan,3,16,12,2024,3,34.31618,-118.27497667,11,57.4,38.25073
22331,Jason Riley,3,16,12,2024,3,34.1261,-118.25788,10,30.0,19.98249
25835,Sue Bowman,3,16,12,2024,3,33.89378,-118.48013667,3,5.0,3.34467
22715,Bryan Williams,3,16,12,2024,3,34.06274,-118.49723333,9,6.1,4.06352
67534,Nancy Diaz,3,16,12,2024,3,33.87266,-118.48013667,3,0.4,0.27841
21938,Maria Rose,3,16,12,2024,3,34.10498,-118.24078333,10,13.7,9.10912
60362,Cameron Bell,3,16,12,2024,3,33.87266,-118.29207333,4,0.8,0.52298
79307,Michael Johnston,3,16,12,2024,3,34.16834,-118.27497667,11,40.2,26.81672
89744,Miguel Robinson,3,16,12,2024,3,33.97826,-118.42884667,6,0.8,0.54808
62777,Jamie Williams,3,16,12,2024,3,33.78818,-118.61691,2,2.4,1.59918
89581,Michael Lucas,3,16,12,2024,3,33.87266,-118.30917,4,1.7,1.12639
37568,Christopher Williams,3,16,12,2024,3,34.0205,-118.34336333,6,1.5,1.02652
27392,Dr. Jessica Carr,3,16,12,2024,3,33.9149,-118.27497667,4,1.3,0.85796
24928,Jacob Osborn,3,16,12,2024,3,33.8093,-118.65110333,2,4.8,3.19161
80847,Angela Farmer,3,16,12,2024,3,33.89378,-118.53142667,3,1.8,1.22466
85296,Chad Hernandez,3,16,12,2024,3,34.04162,-118.44594333,9,1.7,1.12547
53887,Adam Burke,3,16,12,2024,3,33.93602,-118.51433,5,0.9,0.58341
30874,Mark Paul,3,16,12,2024,3,34.06274,-118.46304,9,3.6,2.42861
66419,Thomas Hernandez,3,16,12,2024,3,34.0205,-118.51433,5,12.7,8.45824
34889,Ian Weiss,3,16,12,2024,3,33.85154,-118.42884667,3,6.1,4.04118
70902,Daniel Stewart PhD,3,16,12,2024,3,34.10498,-118.27497667,10,14.7,9.80922
31805,Audrey Phillips,3,16,12,2024,3,33.99938,-118.29207333,7,4.5,2.98273
85232,Patricia Sanchez,3,16,12,2024,3,34.2317,-118.24078333,11,52.4,34.91724
99601,James Vaughn,3,16,12,2024,3,33.76706,-118.41175,1,9.0,6.02902
76606,Tara Foley,3,16,12,2024,3,34.10498,-118.29207333,10,7.8,5.23162
63086,Jonathan Conley,3,16,12,2024,3,33.76706,-118.39465333,1,11.2,7.48836
76896,Jamie Obrien,3,16,12,2024,3,34.04162,-118.24078333,10,0.7,0.4982
15757,Charlotte Johnson,3,16,12,2024,3,33.99938,-118.42884667,6,1.3,0.84819
14189,Robin Patel,3,16,12,2024,3,33.85154,-118.61691,2,2.5,1.66254
23310,Paula Hernandez,3,16,12,2024,3,33.93602,-118.48013667,5,2.3,1.53179
61376,Eric Chavez,3,16,12,2024,3,34.10498,-118.44594333,9,2.4,1.58681
99179,Jennifer Davis,3,16,12,2024,3,34.25282,-118.29207333,11,55.1,36.72608
98392,Melissa Diaz,3,16,12,2024,3,33.7037,-118.44594333,1,3.9,2.61723
26968,Michael Page,3,16,12,2024,3,33.95714,-118.30917,7,3.0,1.98469
12253,Christopher Bailey,3,16,12,2024,3,34.04162,-118.32626667,10,3.4,2.26461
26158,Shelby Malone,3,16,12,2024,3,33.93602,-118.1553,8,28.1,18.7185
26458,Charles Williams,3,16,12,2024,3,34.04162,-118.37755667,9,1.5,1.03238
60064,Edward Cochran,3,16,12,2024,3,33.74594,-118.29207333,4,8.6,5.71004
72383,Shannon Sanchez,3,16,12,2024,3,34.06274,-118.48013667,9,8.3,5.54698
64016,Jonathan Lewis,3,16,12,2024,3,33.78818,-118.53142667,1,2.0,1.3602
72477,Joshua Wood,3,16,12,2024,3,33.97826,-118.30917,7,2.6,1.76638
60785,Steven Frank,3,16,12,2024,3,33.9149,-118.37755667,4,6.2,4.14753
33696,Joseph Jackson,3,16,12,2024,3,34.04162,-118.22368667,10,13.7,9.16152
22581,Leah Smith,3,16,12,2024,3,33.99938,-118.25788,7,1.6,1.0902
56565,Emily Williams,3,16,12,2024,3,33.7037,-118.46304,1,1.4,0.95476
50534,Melissa Christian,3,16,12,2024,3,34.0205,-118.36046,6,2.6,1.71729
36153,Kristina Mckenzie,3,16,12,2024,3,34.1261,-118.25788,10,31.9,21.27103
99802,Joshua Wilson,3,16,12,2024,3,34.21058,-118.29207333,11,51.9,34.58538
18701,Jesse Thomas,3,16,12,2024,3,33.99938,-118.46304,6,1.9,1.23808
72049,Scott Washington,3,16,12,2024,3,33.95714,-118.34336333,6,3.5,2.33279
17562,Andrew Wade,3,16,12,2024,3,33.87266,-118.36046,4,2.7,1.79877
60413,Alexander Stephens,3,16,12,2024,3,34.29506,-118.32626667,11,67.6,45.03923
33382,Jordan Faulkner,3,16,12,2024,3,34.06274,-118.51433,9,2.9,1.92053
32743,Stefanie Cunningham,3,16,12,2024,3,33.99938,-118.34336333,6,1.0,0.63725
69518,Corey Anderson,3,16,12,2024,3,33.99938,-118.41175,6,1.6,1.07728
97596,Lisa Rosario,3,16,12,2024,3,33.9149,-118.34336333,4,2.9,1.91189
25833,Daniel Jackson,3,16,12,2024,3,34.10498,-118.41175,9,2.2,1.49415
92040,John Reed,3,16,12,2024,3,33.95714,-118.39465333,6,3.6,2.40315
60612,Kelly Escobar,3,16,12,2024,3,33.97826,-118.49723333,5,2.4,1.56864
53605,Sandra Espinoza,3,16,12,2024,3,34.10498,-118.42884667,9,6.6,4.4149
67710,Mary Moore,3,16,12,2024,3,33.87266,-118.54852333,2,1.1,0.7115
72531,Danielle Carter,3,16,12,2024,3,33.8093,-118.49723333,1,0.9,0.61429
60194,Amanda Torres,3,16,12,2024,3,33.85154,-118.58271667,2,1.5,0.99808
53829,Thomas Hall,3,16,12,2024,3,34.04162,-118.34336333,10,1.2,0.79646
40615,Heather Stephens,3,16,12,2024,3,33.99938,-118.48013667,5,0.4,0.24598
79844,Michelle Vasquez,3,16,12,2024,3,34.08386,-118.29207333,10,0.3,0.21395
99032,Shari Graham,3,16,12,2024,3,34.06274,-118.41175,9,2.6,1.70355
42201,Paul Marquez,3,16,12,2024,3,33.93602,-118.25788,7,1.6,1.05614
99172,Melissa Hoffman,3,16,12,2024,3,33.85154,-118.44594333,3,3.1,2.0689
61071,Donna Harmon,3,16,12,2024,3,33.85154,-118.34336333,4,6.3,4.17412
98242,Chelsea Moon,3,16,12,2024,3,34.08386,-118.22368667,10,14.7,9.79025
90435,Andrea Mack,3,16,12,2024,3,34.29506,-118.30917,11,65.8,43.89634
20956,Allison Hanson,3,16,12,2024,3,33.83042,-118.48013667,3,2.2,1.48908
53424,Michelle Gonzales,3,16,12,2024,3,33.89378,-118.54852333,2,0.6,0.41875
19953,Jasmine Moreno,3,16,12,2024,3,33.95714,-118.41175,6,0.4,0.23454
74636,Michelle Fuller,3,16,12,2024,3,33.8093,-118.59981333,2,3.6,2.37687
82585,Marilyn Haynes,3,16,12,2024,3,33.78818,-118.34336333,4,12.5,8.31266
36961,Donald Valenzuela,3,16,12,2024,3,33.97826,-118.46304,6,1.5,0.98224
94623,Mr. Joel Walters,3,16,12,2024,3,33.83042,-118.46304,3,3.0,1.97829
27431,Stephen Schneider,3,16,12,2024,3,33.76706,-118.34336333,4,14.5,9.68184
56571,Catherine Bailey,3,16,12,2024,3,34.06274,-118.44594333,9,6.9,4.57073
91103,Cindy Morse,3,16,12,2024,3,34.10498,-118.29207333,10,2.2,1.48113
19142,Jonathan Long,3,16,12,2024,3,33.89378,-118.65110333,2,6.9,4.6131
93998,Donald Garza,3,16,12,2024,3,33.93602,-118.29207333,7,6.1,4.06403
71154,Russell Jordan,3,16,12,2024,3,33.85154,-118.44594333,3,0.7,0.43984
18281,Alexander James,3,16,12,2024,3,33.78818,-118.48013667,1,1.9,1.28032
94009,John Jenkins,3,16,12,2024,3,33.89378,-118.42884667,3,1.2,0.77229
52423,Mrs. Lindsey Conner,3,16,12,2024,3,33.85154,-118.59981333,2,1.4,0.9529
97009,Anthony Schmidt,3,16,12,2024,3,33.87266,-118.32626667,4,1.3,0.89155
94156,Greg Long,3,16,12,2024,3,33.97826,-118.22368667,8,11.1,7.42004
13549,Sheena Phillips,3,16,12,2024,3,33.74594,-118.41175,1,13.4,8.91588
13996,Sarah Washington,3,16,12,2024,3,33.8093,-118.61691,2,0.5,0.36414
86878,Maria Collins,3,16,12,2024,3,33.85154,-118.51433,3,2.7,1.8209
54160,Rebecca Schwartz,3,16,12,2024,3,33.8093,-118.44594333,1,6.7,4.44265
92972,Rebecca Dominguez,3,16,12,2024,3,33.87266,-118.42884667,3,2.1,1.39637
37335,Jason Smith,3,16,12,2024,3,33.83042,-118.48013667,3,3.1,2.08351
96695,Michael Arnold,3,16,12,2024,3,33.95714,-118.56562,5,0.6,0.38833
81825,Paul Acosta,3,16,12,2024,3,33.74594,-118.58271667,2,0.9,0.58815
92495,Marisa Cameron,3,16,12,2024,3,33.9149,-118.46304,3,6.5,4.34847
14635,Randy Powell,3,16,12,2024,3,33.9149,-118.42884667,3,1.4,0.95643
94219,Carol Davis,3,16,12,2024,3,33.78818,-118.37755667,4,12.7,8.4852
32349,Eugene Schultz,3,16,12,2024,3,33.72482,-118.44594333,1,2.9,1.95914
68149,James Trevino,3,16,12,2024,3,33.99938,-118.39465333,6,2.4,1.60902
35630,Erica Jackson,3,16,12,2024,3,33.83042,-118.44594333,3,1.0,0.66245
15652,Jessica Bell,3,16,12,2024,3,33.7037,-118.42884667,1,3.5,2.333
41607,Stephen Rangel,3,16,12,2024,3,33.76706,-118.48013667,1,4.7,3.10636
53616,Jeffrey Boone,3,16,12,2024,3,33.76706,-118.58271667,2,2.4,1.60742
94993,Ashlee Townsend,3,16,12,2024,3,33.8093,-118.56562,2,1.4,0.90224
90756,Melinda Shaw,3,16,12,2024,3,34.06274,-118.22368667,10,14.4,9.60278
48574,Marilyn Davis,3,16,12,2024,3,33.85154,-118.37755667,4,1.0,0.6801
45875,Jenna Frank,3,16,12,2024,3,33.93602,-118.34336333,6,6.9,4.61236
57383,Cody Singh,3,16,12,2024,3,33.83042,-118.37755667,4,3.9,2.60908
84705,Suzanne Moran,3,16,12,2024,3,33.83042,-118.49723333,3,1.1,0.76038
76025,James Simpson,3,16,12,2024,3,33.78818,-118.61691,2,3.8,2.5095
42266,Bradley Banks,3,16,12,2024,3,33.83042,-118.44594333,3,2.7,1.82441
70783,Sharon James,3,16,12,2024,3,33.72482,-118.46304,1,3.3,2.20496
46325,Laura Harrison,3,16,12,2024,3,33.76706,-118.42884667,1,3.7,2.459
49935,Selena Valencia,3,16,12,2024,3,34.06274,-118.29207333,10,2.5,1.68709
11903,Emily Foster,3,16,12,2024,3,33.93602,-118.54852333,5,3.4,2.2806
36189,Jodi Marshall,3,16,12,2024,3,34.08386,-118.37755667,9,2.4,1.58359
49501,Michelle Delgado,3,16,12,2024,3,33.9149,-118.41175,3,7.7,5.14573
22506,Kathleen Shaffer,3,16,12,2024,3,34.04162,-118.39465333,9,0.9,0.621
76631,Omar Campbell,3,16,12,2024,3,33.99938,-118.30917,7,1.8,1.17414
42934,Bobby Gray,3,16,12,2024,3,34.31618,-118.32626667,11,62.6,41.76586
43426,Kimberly Taylor MD,3,16,12,2024,3,34.0205,-118.49723333,5,11.9,7.9395
97928,Melanie Haynes,3,16,12,2024,3,33.87266,-118.59981333,2,3.3,2.23201
16438,Amy Larson,3,16,12,2024,3,33.87266,-118.41175,3,3.9,2.58881
51515,Elizabeth Franco,3,16,12,2024,3,34.1261,-118.27497667,10,11.0,7.31284
56162,Travis Warren,3,16,12,2024,3,34.25282,-118.27497667,11,51.2,34.1631
92935,Tammy Payne PhD,3,16,12,2024,3,33.89378,-118.22368667,8,1.3,0.88831
39606,Levi Hicks,3,16,12,2024,3,33.9149,-118.41175,3,2.9,1.9136
19666,Allison Sharp,3,16,12,2024,3,34.04162,-118.29207333,10,1.3,0.84649
63743,Teresa Medina,3,16,12,2024,3,33.78818,-118.39465333,1,12.7,8.43883
50311,Melanie Frank,3,16,12,2024,3,33.74594,-118.46304,1,0.8,0.55792
27648,Michael Blackwell,3,16,12,2024,3,33.76706,-118.48013667,1,3.1,2.06869
74427,Paul Horn,3,16,12,2024,3,34.08386,-118.44594333,9,3.2,2.13031
25331,Christopher Proctor,3,16,12,2024,3,33.97826,-118.49723333,5,3.2,2.11598
61456,Jeremy Pierce,3,16,12,2024,3,34.06274,-118.48013667,9,11.2,7.46422
89186,Jordan Dawson,3,16,12,2024,3,33.83042,-118.58271667,2,1.5,1.01542
57985,Matthew Hart,3,16,12,2024,3,33.89378,-118.30917,4,9.1,6.06784
94369,Terrence Moore,3,16,12,2024,3,33.87266,-118.46304,3,1.1,0.70422
67323,Robert Fox,3,16,12,2024,3,33.74594,-118.49723333,1,1.1,0.71335
61755,Nicholas Browning,3,16,12,2024,3,33.99938,-118.54852333,5,0.8,0.56382
22556,Christopher Gonzalez,3,16,12,2024,3,33.97826,-118.34336333,6,1.1,0.76079
12322,Jessica Bean,3,16,12,2024,3,33.72482,-118.41175,1,13.9,9.27024
61349,Bryan Holmes,3,16,12,2024,3,33.89378,-118.49723333,3,2.9,1.90748
56154,Christina Watson,3,16,12,2024,3,33.9149,-118.20659,8,0.8,0.55729
48893,Raymond Evans,3,16,12,2024,3,33.8093,-118.46304,1,0.8,0.5082
42387,Shawn Green,3,16,12,2024,3,33.93602,-118.39465333,6,7.9,5.24577
47041,Deborah Glover,3,16,12,2024,3,33.95714,-118.54852333,5,0.1,0.0666
31708,Sean Porter,3,16,12,2024,3,33.95714,-118.36046,6,3.8,2.54248
81087,Stephanie Moore,3,16,12,2024,3,33.7037,-118.44594333,1,3.7,2.47644
38074,James Fields,3,16,12,2024,3,33.99938,-118.24078333,7,1.2,0.77454
27685,Sydney Thomas,3,16,12,2024,3,34.10498,-118.37755667,9,4.5,3.00413
57093,Sandra Santos,3,16,12,2024,3,33.95714,-118.18949333,8,21.1,14.06066
23338,Dr. Melvin Wallace DVM,3,16,12,2024,3,33.83042,-118.61691,2,1.7,1.12845
90151,Michael Bowman,3,16,12,2024,3,34.06274,-118.36046,10,2.4,1.62892
27810,Rebecca Rodriguez,3,16,12,2024,3,33.93602,-118.27497667,7,3.3,2.21384
91887,Larry House,3,16,12,2024,3,34.08386,-118.30917,10,2.1,1.3903
67194,Crystal Figueroa,3,16,12,2024,3,33.89378,-118.58271667,2,1.3,0.84507
30576,Alyssa Smith,3,16,12,2024,3,33.95714,-118.44594333,6,2.0,1.32977
35771,Kaitlyn Jackson,3,16,12,2024,3,33.8093,-118.46304,1,3.9,2.62204
46693,Susan Murray,3,16,12,2024,3,34.10498,-118.27497667,10,13.2,8.81942
47818,Alexandra Brown,3,16,12,2024,3,34.10498,-118.29207333,10,6.4,4.27486
11630,Melissa Brown,3,16,12,2024,3,33.99938,-118.27497667,7,4.0,2.68741
27886,Melissa Price,3,16,12,2024,3,34.29506,-118.29207333,11,57.9,38.58848
42742,Mary Martinez,3,16,12,2024,3,33.97826,-118.51433,5,1.9,1.26287
99077,Joseph Vincent,3,16,12,2024,3,33.89378,-118.61691,2,5.6,3.76035
61840,Michael Sanders,3,16,12,2024,3,33.99938,-118.51433,5,0.8,0.5281
21710,Jennifer Osborne,3,16,12,2024,3,33.99938,-118.37755667,6,1.7,1.12229
23058,Keith Jones,3,16,12,2024,3,33.9149,-118.46304,3,0.9,0.59198
68021,Regina Sampson,3,16,12,2024,3,33.93602,-118.34336333,6,13.1,8.75835
77460,Kirsten Powell,3,16,12,2024,3,33.99938,-118.53142667,5,0.7,0.46764
35782,Sherri Russell,3,16,12,2024,3,34.06274,-118.25788,10,2.1,1.43247
59937,Mary Rivera,3,16,12,2024,3,33.99938,-118.18949333,8,14.9,9.95159
59613,Laura Ford,3,16,12,2024,3,33.89378,-118.51433,3,1.4,0.95693
70990,Aaron Brown,3,16,12,2024,3,34.21058,-118.29207333,11,43.3,28.86901
26137,Lynn Chaney,3,16,12,2024,3,34.1261,-118.29207333,10,13.8,9.19761
47076,Caroline Thompson,3,16,12,2024,3,33.97826,-118.1553,8,13.5,8.9686
38366,Mark Howard,3,16,12,2024,3,33.78818,-118.30917,4,14.0,9.30551
39531,Anna Brewer,3,16,12,2024,3,33.87266,-118.56562,2,0.3,0.17304
58484,Mrs. Pamela Smith DDS,3,16,12,2024,3,33.93602,-118.53142667,5,2.3,1.53687
98258,Brian Strickland,3,16,12,2024,3,33.93602,-118.22368667,8,1.3,0.86596
89090,Margaret Shields,3,16,12,2024,3,33.89378,-118.22368667,8,3.3,2.16829
92502,Thomas Owens,3,16,12,2024,3,33.89378,-118.56562,2,1.8,1.20705
82638,Donna Davis,3,16,12,2024,3,33.93602,-118.37755667,6,6.0,4.02112
82348,Jose Fisher,3,16,12,2024,3,34.0205,-118.51433,5,4.2,2.79152
84321,Michael Mullen,3,16,12,2024,3,33.89378,-118.65110333,2,4.9,3.29919
67223,Andrea Mcbride,3,16,12,2024,3,34.1261,-118.30917,10,2.9,1.92815
32802,Christopher Dunlap,3,16,12,2024,3,33.83042,-118.39465333,3,4.9,3.26149
60091,Michael Mcclure,3,16,12,2024,3,33.76706,-118.61691,2,3.2,2.11357
82880,Penny Lewis,3,16,12,2024,3,34.08386,-118.32626667,10,2.4,1.60931
64901,James Johnson,3,16,12,2024,3,33.78818,-118.56562,2,1.6,1.04428
27012,Grant Harris,3,16,12,2024,3,33.83042,-118.51433,3,3.3,2.19399
65180,Katie Grimes,3,16,12,2024,3,33.93602,-118.34336333,6,14.1,9.41217
70560,Kayla Hatfield,3,16,12,2024,3,33.9149,-118.17239667,8,3.8,2.5539
53422,Jessica Harmon,3,16,12,2024,3,33.72482,-118.42884667,1,2.8,1.85128
13948,Susan Mcdaniel,3,16,12,2024,3,34.0205,-118.56562,5,2.9,1.93342
32691,Vanessa Turner MD,3,16,12,2024,3,33.83042,-118.53142667,3,3.8,2.5293
13337,Amanda Phillips,3,16,12,2024,3,33.99938,-118.53142667,5,4.9,3.27039
76413,Michael Weber MD,3,16,12,2024,3,34.08386,-118.30917,10,2.3,1.53484
60347,Cody Nolan,3,16,12,2024,3,34.10498,-118.30917,10,0.9,0.62432
22132,Alicia Harris,3,16,12,2024,3,34.04162,-118.34336333,10,0.7,0.44209
76856,Brian Morris,3,16,12,2024,3,34.04162,-118.42884667,9,2.0,1.32892
17439,Bruce Garcia,3,16,12,2024,3,34.31618,-118.29207333,11,62.0,41.30596
