badge,name,shift,day,month,year,group,lat,lon,area,time_to_travel,distance
94379,Caitlin Davis,5,16,12,2024,1,33.95714,-118.1553,8,13.5,8.9701
24818,Edgar Chang,5,16,12,2024,1,33.95714,-118.32626667,6,2.7,1.81107
23806,Jessica Branch,5,16,12,2024,1,34.14722,-118.25788,11,34.9,23.27917
21704,Jean Barr DVM,5,16,12,2024,1,33.89378,-118.58271667,2,0.5,0.36257
76828,Randall Bond,5,16,12,2024,1,33.8093,-118.36046,4,3.6,2.38234
79041,Timothy Jones,5,16,12,2024,1,33.83042,-118.41175,3,0.8,0.56519
18966,James Mccoy,5,16,12,2024,1,34.04162,-118.27497667,10,0.4,0.27514
16435,Katherine Martinez,5,16,12,2024,1,34.04162,-118.32626667,10,0.6,0.39272
18660,Jacqueline Johnson,5,16,12,2024,1,33.83042,-118.51433,3,1.7,1.10945
72487,Sarah Moore,5,16,12,2024,1,34.08386,-118.30917,10,1.9,1.27422
99411,Susan Cox,5,16,12,2024,1,33.93602,-118.42884667,6,1.4,0.90555
90778,Sally Davis,5,16,12,2024,1,33.83042,-118.59981333,2,2.8,1.84219
56878,William Fisher,5,16,12,2024,1,33.9149,-118.51433,3,1.1,0.7139
42881,Matthew Turner,5,16,12,2024,1,33.78818,-118.39465333,1,3.4,2.29655
62284,Michael Thomas,5,16,12,2024,1,33.97826,-118.20659,8,11.6,7.72624
43748,Diane Bridges,5,16,12,2024,1,34.08386,-118.41175,9,2.0,1.30675
32898,Lisa King,5,16,12,2024,1,33.95714,-118.48013667,5,2.1,1.38371
41314,Stephanie Boyer,5,16,12,2024,1,33.74594,-118.49723333,1,1.1,0.70701
90747,Nathan Adams,5,16,12,2024,1,33.99938,-118.24078333,7,8.5,5.66846
84683,Jennifer Hart,5,16,12,2024,1,34.04162,-118.30917,10,3.3,2.19989
70169,Alicia Carter,5,16,12,2024,1,33.95714,-118.27497667,7,0.2,0.13918
52060,Andrew Villegas,5,16,12,2024,1,33.99938,-118.29207333,7,5.2,3.47461
97793,Jennifer Hebert,5,16,12,2024,1,33.9149,-118.46304,3,1.4,0.91353
50775,Monica Martin,5,16,12,2024,1,34.06274,-118.32626667,10,1.9,1.24415
84304,John Tanner,5,16,12,2024,1,33.85154,-118.46304,3,0.8,0.5265
94720,Tina Thompson,5,16,12,2024,1,33.72482,-118.49723333,1,3.0,1.96694
71005,Catherine Ward,5,16,12,2024,1,33.97826,-118.32626667,6,2.0,1.32261
62138,Phyllis Perry,5,16,12,2024,1,34.08386,-118.42884667,9,0.3,0.21493
99242,Chad Peters,5,16,12,2024,1,33.85154,-118.58271667,2,1.2,0.79647
12052,Cody Alvarez,5,16,12,2024,1,34.16834,-118.29207333,11,36.3,24.23086
74389,Mallory Stark,5,16,12,2024,1,33.89378,-118.65110333,2,4.2,2.80087
22405,Dawn Brown,5,16,12,2024,1,34.08386,-118.32626667,10,0.4,0.25789
28966,Tony Martin,5,16,12,2024,1,34.10498,-118.29207333,10,1.3,0.88454
30482,Andrew Clark,5,16,12,2024,1,33.85154,-118.42884667,3,1.1,0.73136
26702,Elizabeth Clark,5,16,12,2024,1,33.97826,-118.53142667,5,1.0,0.67009
28975,James Rodriguez DDS,5,16,12,2024,1,34.14722,-118.25788,11,35.4,23.5714
16830,Ryan Johnson,5,16,12,2024,1,33.78818,-118.59981333,2,1.5,0.97417
53329,Justin Long,5,16,12,2024,1,33.97826,-118.17239667,8,11.9,7.9309
71948,Teresa Taylor,5,16,12,2024,1,33.85154,-118.53142667,3,1.3,0.84657
61698,Anthony Vega,5,16,12,2024,1,33.99938,-118.54852333,5,4.5,2.96851
91757,John Barnett,5,16,12,2024,1,33.7037,-118.41175,1,13.3,8.84976
54512,Edwin Hoffman,5,16,12,2024,1,33.93602,-118.48013667,5,1.3,0.86771
23015,Brian Hensley,5,16,12,2024,1,34.06274,-118.22368667,10,13.4,8.93856
43025,Margaret Carter,5,16,12,2024,1,33.87266,-118.61691,2,1.1,0.75025
34612,Michael Reid,5,16,12,2024,1,34.27394,-118.27497667,11,42.2,28.14925
62440,Heather Hall,5,16,12,2024,1,33.9149,-118.34336333,4,7.7,5.10755
26027,Randy Chambers,5,16,12,2024,1,33.93602,-118.34336333,6,4.5,3.02753
20602,Rose Evans,5,16,12,2024,1,34.04162,-118.36046,10,1.2,0.77838
68150,Tammy Robinson,5,16,12,2024,1,33.89378,-118.61691,2,3.7,2.4776
79037,Kevin Livingston,5,16,12,2024,1,33.97826,-118.30917,7,1.8,1.18878
84192,Elizabeth Reilly,5,16,12,2024,1,34.0205,-118.36046,6,2.2,1.44225
40744,Richard Cunningham,5,16,12,2024,1,33.76706,-118.54852333,1,2.8,1.83371
57465,Brian White,5,16,12,2024,1,33.87266,-118.37755667,4,4.7,3.14111
75673,Carolyn Mosley,5,16,12,2024,1,33.74594,-118.54852333,1,4.2,2.82992
13886,Steve Boyle,5,16,12,2024,1,34.06274,-118.46304,9,4.7,3.11224
11892,Dennis Thomas,5,16,12,2024,1,33.97826,-118.56562,5,1.1,0.71765
38727,Isaac Hernandez,5,16,12,2024,1,33.83042,-118.58271667,2,2.6,1.76044
53781,Jennifer Harper,5,16,12,2024,1,33.97826,-118.29207333,7,0.6,0.37912
58492,Willie Schmitt,5,16,12,2024,1,34.25282,-118.25788,11,38.9,25.93936
42863,Dr. William Riley,5,16,12,2024,1,34.08386,-118.22368667,10,14.5,9.64225
28889,Dennis Stephenson,5,16,12,2024,1,34.04162,-118.34336333,10,3.5,2.31367
69705,Christopher Johnson,5,16,12,2024,1,34.2317,-118.22368667,11,36.9,24.57174
21619,Jay Price,5,16,12,2024,1,33.93602,-118.30917,7,4.1,2.70469
74383,April Miller,5,16,12,2024,1,33.93602,-118.41175,6,1.5,1.02696
79365,Hannah Rios,5,16,12,2024,1,33.9149,-118.32626667,4,6.4,4.29388
25688,Julie Hill,5,16,12,2024,1,34.04162,-118.34336333,10,3.5,2.3234
68711,Joseph Jenkins,5,16,12,2024,1,33.76706,-118.54852333,1,5.0,3.30645
96972,Ryan Allen,5,16,12,2024,1,33.93602,-118.54852333,5,3.6,2.40572
96218,Nicholas Taylor,5,16,12,2024,1,33.89378,-118.36046,4,2.8,1.85975
83960,Elizabeth Williams DVM,5,16,12,2024,1,33.97826,-118.41175,6,1.3,0.8757
18745,Jason Barnett,5,16,12,2024,1,33.83042,-118.37755667,4,4.2,2.79136
51841,Donald Hernandez,5,16,12,2024,1,34.04162,-118.48013667,9,1.4,0.94329
88856,Debra Cain,5,16,12,2024,1,33.87266,-118.56562,2,1.8,1.21877
28095,Russell Miller,5,16,12,2024,1,33.97826,-118.42884667,6,0.9,0.57455
79757,Angelica Nguyen,5,16,12,2024,1,34.06274,-118.29207333,10,2.0,1.32766
38947,Andrea Bowman,5,16,12,2024,1,33.78818,-118.54852333,1,4.0,2.66978
16369,Jeffrey Beltran,5,16,12,2024,1,33.83042,-118.48013667,3,0.9,0.61833
76137,Megan Christian,5,16,12,2024,1,34.10498,-118.29207333,10,3.4,2.25578
42472,Paul Herrera,5,16,12,2024,1,33.83042,-118.39465333,3,2.7,1.78583
96053,Allen Davies,5,16,12,2024,1,34.06274,-118.39465333,9,1.7,1.10944
10474,Sharon Foster MD,5,16,12,2024,1,34.1261,-118.27497667,10,10.2,6.80033
58932,Garrett Arnold,5,16,12,2024,1,33.76706,-118.29207333,4,12.8,8.50703
50433,Ashley Brown,5,16,12,2024,1,33.97826,-118.36046,6,0.4,0.27241
67399,Mary Moore,5,16,12,2024,1,33.99938,-118.25788,7,1.2,0.77593
70256,David Vazquez,5,16,12,2024,1,33.89378,-118.49723333,3,2.2,1.48418
82976,Michael Casey,5,16,12,2024,1,34.0205,-118.36046,6,0.7,0.44931
88157,Monica Davidson,5,16,12,2024,1,33.97826,-118.29207333,7,2.5,1.66951
99850,Brandon Parker,5,16,12,2024,1,33.97826,-118.27497667,7,3.0,2.0231
13257,Kenneth Reyes,5,16,12,2024,1,34.0205,-118.24078333,7,3.7,2.43348
33421,William Gray,5,16,12,2024,1,33.89378,-118.59981333,2,5.0,3.3265
72632,Richard Lopez,5,16,12,2024,1,34.06274,-118.32626667,10,2.2,1.45644
73655,Teresa Stephens,5,16,12,2024,1,33.74594,-118.44594333,1,2.7,1.77273
32589,Susan Valenzuela,5,16,12,2024,1,34.21058,-118.27497667,11,36.6,24.38335
49406,John Duncan,5,16,12,2024,1,33.7037,-118.49723333,1,2.8,1.86072
39475,Melissa Turner,5,16,12,2024,1,33.87266,-118.39465333,3,1.5,0.9981
30224,Jackson Meadows,5,16,12,2024,1,34.08386,-118.39465333,9,3.4,2.29125
66651,Eric Phillips,5,16,12,2024,1,34.06274,-118.34336333,10,1.8,1.2074
77881,William Sanders,5,16,12,2024,1,33.85154,-118.6682,2,7.1,4.70828
99546,John Valencia,5,16,12,2024,1,33.72482,-118.41175,1,9.7,6.47674
48259,Willie Petersen,5,16,12,2024,1,33.85154,-118.39465333,3,1.3,0.83456
39069,George Carter,5,16,12,2024,1,34.0205,-118.54852333,5,2.7,1.77637
41435,Joseph Baker,5,16,12,2024,1,34.0205,-118.27497667,7,1.0,0.69523
93136,Sean Garcia,5,16,12,2024,1,33.9149,-118.25788,4,2.7,1.79522
56797,Carl Cook,5,16,12,2024,1,33.78818,-118.56562,2,2.7,1.82135
65231,Thomas Ortiz,5,16,12,2024,1,33.9149,-118.54852333,2,1.6,1.0503
28257,Scott Thompson,5,16,12,2024,1,34.1261,-118.30917,10,3.3,2.21383
47784,Jeremy Trujillo,5,16,12,2024,1,33.9149,-118.34336333,4,5.0,3.3294
52122,Anita Khan,5,16,12,2024,1,33.78818,-118.34336333,4,8.7,5.76899
16300,Melinda Stephens,5,16,12,2024,1,34.08386,-118.27497667,10,3.0,2.01274
55861,Justin Bell,5,16,12,2024,1,33.85154,-118.37755667,4,1.5,0.9802
97336,Tracy Anderson,5,16,12,2024,1,33.76706,-118.59981333,2,1.4,0.93865
66051,Joe Jefferson,5,16,12,2024,1,33.89378,-118.51433,3,2.4,1.62603
34735,David Williams,5,16,12,2024,1,33.76706,-118.34336333,4,9.0,6.00925
17746,Jennifer Kaiser,5,16,12,2024,1,33.8093,-118.39465333,1,3.2,2.11967
67592,David Brown,5,16,12,2024,1,34.10498,-118.41175,9,0.7,0.47734
64752,Paula Pena,5,16,12,2024,1,34.04162,-118.30917,10,2.9,1.93629
10156,Erin Bridges,5,16,12,2024,1,34.10498,-118.37755667,9,3.5,2.35107
91417,Rachel Bell,5,16,12,2024,1,33.78818,-118.25788,4,12.9,8.58778
82087,Grace Martin,5,16,12,2024,1,33.9149,-118.54852333,2,1.1,0.70052
56106,Lisa Bullock,5,16,12,2024,1,33.87266,-118.51433,3,0.9,0.62804
77726,Colleen Brown,5,16,12,2024,1,33.99938,-118.25788,7,4.5,3.02914
57679,Susan Golden,5,16,12,2024,1,34.27394,-118.24078333,11,49.6,33.05011
18238,Cindy Armstrong,5,16,12,2024,1,34.0205,-118.51433,5,8.1,5.42007
35145,Anthony Taylor,5,16,12,2024,1,33.7037,-118.46304,1,1.4,0.94519
82373,Mia May,5,16,12,2024,1,33.83042,-118.39465333,3,2.3,1.51726
98663,Marco Brown,5,16,12,2024,1,33.95714,-118.39465333,6,1.4,0.94103
51200,Lori Perez,5,16,12,2024,1,33.89378,-118.46304,3,0.6,0.41545
23901,Heidi Fitzgerald,5,16,12,2024,1,34.04162,-118.34336333,10,2.6,1.76061
78055,Deborah Brandt,5,16,12,2024,1,34.14722,-118.29207333,11,4.5,2.96779
12597,Jennifer Rose,5,16,12,2024,1,33.99938,-118.18949333,8,14.2,9.44815
56779,Melanie Rodriguez,5,16,12,2024,1,34.10498,-118.25788,10,12.7,8.49728
32907,Robert Mitchell,5,16,12,2024,1,33.89378,-118.51433,3,2.8,1.89107
34637,Katie Smith,5,16,12,2024,1,33.95714,-118.46304,6,0.4,0.26571
28541,Paul Smith,5,16,12,2024,1,34.31618,-118.30917,11,55.0,36.67077
53580,Ernest Brown,5,16,12,2024,1,34.25282,-118.30917,11,42.7,28.45742
79915,Jason Ortiz,5,16,12,2024,1,33.83042,-118.54852333,2,1.6,1.05565
54305,Lisa Carpenter,5,16,12,2024,1,33.8093,-118.46304,1,1.4,0.90874
77006,Claudia White,5,16,12,2024,1,33.9149,-118.39465333,3,1.0,0.67059
48737,Chelsey Pierce,5,16,12,2024,1,34.25282,-118.27497667,11,39.5,26.31656
42709,Christine Johnson,5,16,12,2024,1,33.76706,-118.61691,2,3.8,2.51801
23823,Richard Graham,5,16,12,2024,1,33.8093,-118.30917,4,3.2,2.14406
16058,Mary Robinson,5,16,12,2024,1,33.95714,-118.29207333,7,1.5,1.00235
87512,Michael Garcia,5,16,12,2024,1,33.74594,-118.59981333,2,1.1,0.70461
83106,Diana Hoffman,5,16,12,2024,1,33.89378,-118.29207333,4,3.1,2.09876
30523,Eric Holmes,5,16,12,2024,1,33.87266,-118.36046,4,5.8,3.88179
81382,William Mills,5,16,12,2024,1,33.97826,-118.48013667,5,1.0,0.67648
20646,Kathleen Ryan,5,16,12,2024,1,34.04162,-118.37755667,9,1.5,1.00198
46157,Rachel Jackson,5,16,12,2024,1,33.87266,-118.58271667,2,2.3,1.5003
22573,Edward Davis,5,16,12,2024,1,34.0205,-118.56562,5,8.5,5.65791
66932,Andrew Singh,5,16,12,2024,1,34.0205,-118.44594333,6,0.6,0.40506
17276,Randy Williams,5,16,12,2024,1,33.8093,-118.29207333,4,6.3,4.18211
60666,Scott Gonzalez,5,16,12,2024,1,34.25282,-118.24078333,11,37.5,25.0168
62296,Jillian Holt,5,16,12,2024,1,34.04162,-118.29207333,10,0.9,0.61022
75646,Matthew Jackson,5,16,12,2024,1,33.87266,-118.63400667,2,4.6,3.06141
52414,Thomas Young,5,16,12,2024,1,33.9149,-118.17239667,8,30.0,19.99543
92014,Austin Gill,5,16,12,2024,1,34.10498,-118.37755667,9,2.2,1.44046
95750,Victoria Edwards,5,16,12,2024,1,33.95714,-118.34336333,6,2.6,1.71244
34022,Morgan Patel,5,16,12,2024,1,34.04162,-118.44594333,9,2.6,1.70924
32576,Jeremy Henry,5,16,12,2024,1,33.9149,-118.37755667,4,1.5,1.02596
57664,Scott Rich,5,16,12,2024,1,33.89378,-118.29207333,4,6.0,4.01962
25693,William Cook,5,16,12,2024,1,33.8093,-118.49723333,1,0.9,0.60046
98665,Theresa Alvarez,5,16,12,2024,1,34.0205,-118.32626667,6,0.7,0.49037
42115,David Williams,5,16,12,2024,1,34.0205,-118.51433,5,5.5,3.64265
42423,Whitney Cabrera,5,16,12,2024,1,33.78818,-118.39465333,1,0.2,0.13767
23265,Andrew Mcdonald,5,16,12,2024,1,34.08386,-118.29207333,10,0.4,0.29073
31053,Dylan Thompson,5,16,12,2024,1,33.78818,-118.49723333,1,2.3,1.56593
82173,Latasha Johnson,5,16,12,2024,1,34.06274,-118.30917,10,1.4,0.95744
88949,Rebecca Pierce,5,16,12,2024,1,33.95714,-118.44594333,6,0.8,0.55164
17387,Wendy Rice,5,16,12,2024,1,34.08386,-118.32626667,10,1.5,1.02762
47013,Daniel Ryan,5,16,12,2024,1,33.76706,-118.39465333,1,2.0,1.34009
82224,Mrs. Jaclyn Ware,5,16,12,2024,1,34.2317,-118.24078333,11,43.7,29.12378
60470,Erin Wood,5,16,12,2024,1,33.87266,-118.56562,2,2.0,1.36235
75129,Sheila Watkins,5,16,12,2024,1,33.85154,-118.48013667,3,1.0,0.68749
10722,Amy Kent,5,16,12,2024,1,33.83042,-118.37755667,4,4.5,2.9671
48508,Mary Murphy,6,16,12,2024,2,33.8093,-118.29207333,4,5.0,3.34495
62285,Jennifer Harris,6,16,12,2024,2,33.76706,-118.49723333,1,1.4,0.90545
11511,Laurie Norris,6,16,12,2024,2,33.97826,-118.51433,5,2.4,1.58625
32971,Ronald Vasquez,6,16,12,2024,2,33.95714,-118.56562,5,3.0,2.03123
88933,Nathaniel Obrien,6,16,12,2024,2,33.95714,-118.17239667,8,14.9,9.93614
85106,Samuel Foster,6,16,12,2024,2,33.95714,-118.36046,6,2.7,1.8197
93165,Shelby Fry,6,16,12,2024,2,33.72482,-118.46304,1,1.3,0.83571
80394,Robert Horn,6,16,12,2024,2,33.76706,-118.48013667,1,0.6,0.42858
89972,Michael Porter,6,16,12,2024,2,33.99938,-118.49723333,5,2.4,1.57068
20826,Nicole Kline,6,16,12,2024,2,33.87266,-118.37755667,4,1.1,0.73856
63023,Derrick Barber,6,16,12,2024,2,34.04162,-118.36046,10,2.2,1.43847
98444,Christopher Cruz,6,16,12,2024,2,33.78818,-118.49723333,1,1.1,0.70096
93934,Daniel Collier,6,16,12,2024,2,33.83042,-118.44594333,3,2.9,1.91503
44015,Drew Reeves,6,16,12,2024,2,33.93602,-118.1553,8,28.3,18.84973
57088,Jillian Miller MD,6,16,12,2024,2,33.95714,-118.27497667,7,1.8,1.18474
71843,Jacob Silva,6,16,12,2024,2,34.08386,-118.41175,9,1.7,1.12311
44094,Sean Scott,6,16,12,2024,2,33.87266,-118.30917,4,5.3,3.56314
12534,Elizabeth Lawrence DDS,6,16,12,2024,2,33.9149,-118.24078333,4,1.7,1.13135
66539,Eric Davis,6,16,12,2024,2,33.9149,-118.58271667,2,3.8,2.56254
85666,Andrew Pena,6,16,12,2024,2,33.9149,-118.39465333,3,1.2,0.79505
78865,Holly Miller,6,16,12,2024,2,33.95714,-118.53142667,5,1.6,1.04156
42294,Lori Campbell,6,16,12,2024,2,33.76706,-118.39465333,1,4.1,2.71265
54287,Wayne Hampton,6,16,12,2024,2,33.9149,-118.42884667,3,1.2,0.79284
54133,Andrea Valdez,6,16,12,2024,2,33.99938,-118.42884667,6,1.6,1.08123
73733,Frank Ramsey,6,16,12,2024,2,34.0205,-118.49723333,5,7.0,4.68222
37958,Amber Jimenez,6,16,12,2024,2,33.97826,-118.36046,6,1.5,0.97663
14561,Isabella Brown,6,16,12,2024,2,34.25282,-118.30917,11,56.2,37.43388
43240,Brandy Lee,6,16,12,2024,2,33.99938,-118.24078333,7,1.1,0.74608
85160,Jennifer Howe,6,16,12,2024,2,33.93602,-118.17239667,8,28.3,18.8745
10545,Diana Garcia,6,16,12,2024,2,34.29506,-118.24078333,11,55.1,36.73341
76662,Tina Velasquez,6,16,12,2024,2,33.76706,-118.46304,1,1.5,0.97781
33657,April Reed,6,16,12,2024,2,33.72482,-118.51433,1,1.8,1.18777
47933,Ruben Colon,6,16,12,2024,2,33.83042,-118.41175,3,1.4,0.9223
67956,Amber Lewis MD,6,16,12,2024,2,33.95714,-118.20659,8,11.8,7.87761
83250,Denise Anderson,6,16,12,2024,2,33.9149,-118.53142667,3,0.9,0.61938
50369,Ronald Esparza,6,16,12,2024,2,33.78818,-118.48013667,1,1.5,0.97194
11974,Robert Daniel DDS,6,16,12,2024,2,33.85154,-118.49723333,3,1.3,0.88584
13300,Lance Moore,6,16,12,2024,2,34.10498,-118.37755667,9,2.0,1.35956
55488,Matthew Roberts,6,16,12,2024,2,33.99938,-118.44594333,6,1.7,1.1319
17193,Jennifer Simmons,6,16,12,2024,2,33.85154,-118.36046,4,8.1,5.37849
68813,Raymond Gonzalez,6,16,12,2024,2,33.8093,-118.54852333,1,1.1,0.73234
67863,Ashley Sawyer,6,16,12,2024,2,33.87266,-118.63400667,2,5.9,3.91597
66462,Benjamin Smith,6,16,12,2024,2,34.21058,-118.30917,11,13.3,8.84061
14007,Michael Glover,6,16,12,2024,2,33.8093,-118.65110333,2,8.7,5.8198
35038,Ashley Mcguire,6,16,12,2024,2,33.93602,-118.48013667,5,1.3,0.87678
75308,Daniel Kennedy,6,16,12,2024,2,34.04162,-118.48013667,9,1.0,0.6865
63216,Kimberly Fletcher,6,16,12,2024,2,33.97826,-118.25788,7,0.2,0.14673
81194,David Fitzpatrick,6,16,12,2024,2,33.97826,-118.44594333,6,0.9,0.59615
29818,John Rice,6,16,12,2024,2,33.78818,-118.29207333,4,11.5,7.64055
47168,Teresa Jones,6,16,12,2024,2,33.9149,-118.30917,4,6.1,4.07443
12079,Robert Solis,6,16,12,2024,2,33.89378,-118.56562,2,2.4,1.61473
47888,Richard Edwards,6,16,12,2024,2,33.93602,-118.32626667,6,6.0,3.99115
94460,Jason Bird,6,16,12,2024,2,33.83042,-118.53142667,3,2.0,1.30365
91860,Stephen Richard,6,16,12,2024,2,33.97826,-118.25788,7,1.4,0.93564
28642,Felicia Walter,6,16,12,2024,2,33.9149,-118.39465333,3,1.8,1.23068
14868,Michael Randall,6,16,12,2024,2,34.18946,-118.29207333,11,40.8,27.18437
10969,William Hawkins,6,16,12,2024,2,33.7037,-118.42884667,1,5.0,3.32522
19148,Sarah Hanson,6,16,12,2024,2,34.04162,-118.25788,10,3.4,2.26323
84731,Benjamin Gray,6,16,12,2024,2,33.89378,-118.49723333,3,2.4,1.61596
58349,Cynthia Heath,6,16,12,2024,2,33.72482,-118.42884667,1,3.9,2.61426
14515,Brian Hill,6,16,12,2024,2,34.0205,-118.51433,5,12.3,8.23122
42528,Jonathan Ward,6,16,12,2024,2,34.21058,-118.29207333,11,45.0,29.99955
70976,Elizabeth White,6,16,12,2024,2,34.10498,-118.27497667,10,8.6,5.74357
65466,Cynthia Williams,6,16,12,2024,2,33.87266,-118.41175,3,1.1,0.74904
41739,Katherine Miller,6,16,12,2024,2,33.83042,-118.49723333,3,0.8,0.50486
38678,Joseph Perry,6,16,12,2024,2,34.27394,-118.27497667,11,57.9,38.59085
20608,Richard Smith,6,16,12,2024,2,33.8093,-118.63400667,2,3.0,2.0007
79465,Paul Campbell,6,16,12,2024,2,34.08386,-118.24078333,10,15.0,9.97389
26246,Mr. Brian Allen,6,16,12,2024,2,34.1261,-118.25788,10,10.8,7.21382
54680,Darren Rush,6,16,12,2024,2,33.99938,-118.39465333,6,2.0,1.32059
88667,Mark Dunn,6,16,12,2024,2,33.95714,-118.54852333,5,0.3,0.20853
61961,Joshua Herman,6,16,12,2024,2,33.97826,-118.37755667,6,1.3,0.89452
38204,John Hobbs,6,16,12,2024,2,34.10498,-118.24078333,10,14.0,9.35331
28275,Phillip Burke,6,16,12,2024,2,33.74594,-118.54852333,1,1.2,0.8115
18334,John Arroyo,6,16,12,2024,2,33.97826,-118.46304,6,2.5,1.65962
82776,Adam Robertson,6,16,12,2024,2,33.95714,-118.34336333,6,1.6,1.05306
79680,Michelle Day,6,16,12,2024,2,34.10498,-118.49723333,9,12.6,8.42062
67773,Tammy Williams,6,16,12,2024,2,33.78818,-118.44594333,1,1.5,0.98879
35722,Margaret Green,6,16,12,2024,2,33.95714,-118.58271667,5,2.3,1.53114
74941,Christine Rice,6,16,12,2024,2,34.27394,-118.25788,11,43.2,28.83033
75386,Barry Brown,6,16,12,2024,2,33.78818,-118.54852333,1,0.7,0.46702
24796,William Dunn,6,16,12,2024,2,33.8093,-118.48013667,1,1.5,0.98217
83025,Diane Mitchell,6,16,12,2024,2,34.08386,-118.32626667,10,0.8,0.53681
45842,Joel Leonard,6,16,12,2024,2,33.76706,-118.36046,4,7.0,4.64655
25287,Carrie Stewart,6,16,12,2024,2,33.99938,-118.48013667,5,2.9,1.94863
73492,Andrea Thompson,6,16,12,2024,2,34.2317,-118.22368667,11,51.8,34.55504
88026,Travis Murphy,6,16,12,2024,2,33.95714,-118.27497667,7,1.6,1.07658
92286,Daniel Wilson,6,16,12,2024,2,33.97826,-118.1553,8,13.8,9.19102
26943,David Roberts,6,16,12,2024,2,33.83042,-118.36046,4,2.2,1.46825
66037,Patricia Smith,6,16,12,2024,2,33.78818,-118.51433,1,2.0,1.32801
30392,Jessica Moran,6,16,12,2024,2,34.04162,-118.30917,10,1.7,1.16393
85317,John Blackburn,6,16,12,2024,2,33.93602,-118.24078333,7,1.5,1.03061
54802,Veronica Morrow,6,16,12,2024,2,33.89378,-118.58271667,2,1.3,0.84092
50869,Paul Phillips,6,16,12,2024,2,33.89378,-118.46304,3,1.5,1.0156
27024,Jillian Underwood,6,16,12,2024,2,33.7037,-118.46304,1,0.6,0.41675
65926,Ashley Clark,6,16,12,2024,2,33.89378,-118.53142667,3,0.8,0.52185
38377,Daniel Bates,6,16,12,2024,2,33.8093,-118.37755667,4,1.7,1.10148
85818,Vickie White,6,16,12,2024,2,33.97826,-118.24078333,7,10.9,7.27037
58456,Pamela Taylor,6,16,12,2024,2,34.14722,-118.30917,11,8.1,5.42408
86943,Eric Williams,6,16,12,2024,2,33.89378,-118.30917,4,6.8,4.50878
61969,Dana Roberts,6,16,12,2024,2,33.74594,-118.46304,1,1.5,0.9763
76042,Leslie Campbell,6,16,12,2024,2,33.95714,-118.18949333,8,23.8,15.88376
69868,Megan Ware,6,16,12,2024,2,33.8093,-118.49723333,1,1.7,1.14634
48671,Jennifer Avila,6,16,12,2024,2,33.9149,-118.53142667,3,1.6,1.07517
73420,Matthew Espinoza,6,16,12,2024,2,34.0205,-118.41175,6,2.4,1.63146
12219,Debra Mclaughlin,6,16,12,2024,2,33.97826,-118.17239667,8,13.2,8.76928
97779,Brad Lawson,6,16,12,2024,2,34.04162,-118.22368667,10,3.1,2.07918
31843,Amy Leonard,6,16,12,2024,2,34.14722,-118.30917,11,8.1,5.38844
35288,Jessica Brady,6,16,12,2024,2,34.06274,-118.24078333,10,14.1,9.42477
12207,Joseph Perez,6,16,12,2024,2,33.97826,-118.56562,5,2.5,1.65052
11581,Kimberly Hester,6,16,12,2024,2,33.99938,-118.53142667,5,4.8,3.19371
23971,Kelly Calderon,6,16,12,2024,2,33.76706,-118.59981333,2,0.7,0.45254
51042,Shannon Woodward,6,16,12,2024,2,33.99938,-118.54852333,5,7.7,5.11289
68111,Eric Powell,6,16,12,2024,2,33.74594,-118.42884667,1,5.6,3.70138
44758,Crystal Harris,6,16,12,2024,2,34.0205,-118.42884667,6,2.4,1.5677
66861,Carol Forbes,6,16,12,2024,2,33.87266,-118.53142667,3,0.7,0.47931
58513,Dr. Marc Myers MD,6,16,12,2024,2,33.95714,-118.24078333,7,1.8,1.18672
52549,David Bell,6,16,12,2024,2,34.1261,-118.30917,10,5.7,3.82287
48357,Kevin Howard,6,16,12,2024,2,34.18946,-118.29207333,11,42.0,27.9702
97281,Mr. Thomas Johnson,6,16,12,2024,2,34.08386,-118.46304,9,2.7,1.77012
80666,Dana Johnson,6,16,12,2024,2,33.9149,-118.42884667,3,1.3,0.83455
30476,Rebecca Hoffman,6,16,12,2024,2,33.83042,-118.53142667,3,2.1,1.41961
98237,Antonio Greene,6,16,12,2024,2,34.27394,-118.27497667,11,47.6,31.71393
85499,Tina Hoffman,6,16,12,2024,2,34.0205,-118.22368667,8,4.3,2.85565
94041,Allison Potter,6,16,12,2024,2,33.99938,-118.32626667,6,0.2,0.1154
60416,Kathy Page,6,16,12,2024,2,34.0205,-118.54852333,5,3.3,2.17243
90511,Julie Brown,6,16,12,2024,2,33.83042,-118.65110333,2,6.3,4.20863
19746,Katie Garza,6,16,12,2024,2,33.78818,-118.37755667,4,0.8,0.53429
62286,Diana Perez,6,16,12,2024,2,33.97826,-118.30917,7,5.1,3.40488
67758,Crystal Smith,6,16,12,2024,2,33.9149,-118.46304,3,3.4,2.2676
53260,Emily Kim,6,16,12,2024,2,33.97826,-118.42884667,6,1.1,0.73209
66524,Michael Skinner,6,16,12,2024,2,34.1261,-118.27497667,10,13.5,9.03151
72979,Mrs. Molly Odom,6,16,12,2024,2,34.1261,-118.30917,10,2.0,1.30015
85221,Micheal Good,6,16,12,2024,2,33.93602,-118.17239667,8,27.7,18.45054
15772,Jacob Long,6,16,12,2024,2,33.89378,-118.22368667,8,2.7,1.77212
71040,Pamela Fleming,6,16,12,2024,2,33.89378,-118.37755667,4,1.7,1.13454
